index	chrom	start	end	pqs.position	eG4Sig	Stability	phyloP	annotation	geneId	transcriptId	distanceToTSS	ChromState	ATACSig	Type	ISL2	HCFC1	KDM3A	ZNF142	HNF4G	REST	TBP	NFE2L2	USF1	SREBF2	ZNF770	EZH2	FOXJ3	HNF1A	ZNF407	EGR1	SRSF9	SMC1A	PRDM15	ZNF175	ZNF337	ZNF384	NONO	RXRA	JUND	GTF2F1	ATF3	RUVBL2	FOXA1	ZNF737	ZFY	ZNF891	NR2F6	DRAP1	ARID1B	ZNF609	NFKBIZ	FIP1L1	ZBED4	MEF2A	FOS	ZNF143	CEBPD	HNRNPH1	ZNF207	NFIL3	HLF	PCBP2	ZBTB7A	HOXA3	PHF5A	ZNF598	NFIC	ZKSCAN1	SMC3	FOXP4	YY1	ZFP36	TBX2	PREB	NRF1	PHF8	SIN3B	LCORL	HSF2	PRDM10	MAZ	DNMT3B	ZNF629	ONECUT1	PCBP1	LIN54	ZNF503	KAT2B	ZNF24	SSRP1	MED1	NFRKB	ZNF274	HNRNPK	HNRNPL	FOXK2	NIPBL	SREBF1	PRPF4	HNF1B	CREB1	PPARG	MAFK	E2F4	NFATC3	ATF2	GMEB1	GATA4	SIN3A	HIVEP1	MNX1	CERS6	CEBPA	ETS1	JUN	KLF10	RBM39	PHF21A	YBX1	ATF7	PLRG1	SRSF1	CEBPZ	SIX1	TFDP2	ZNF550	ZMYM3	ARID3A	IRF3	HNRNPUL1	GABPA	ZBTB2	GFI1	RCOR1	EP300	TCF7L2	ZNF777	SMAD1	L3MBTL4	FUS	MNT	SRSF7	RNF2	NR2F2	FOXP1	BHLHE40	FOXO3	ASH2L	SFPQ	ZSCAN2	USF2	MBD4	BRCA1	ESRRA	MXI1	SP140L	SP5	CBFB	SAFB2	AGO1	CBX1	TCF25	SOX6	ZBTB7B	ZBTB40	ZNF224	TAF1	DR1	SMARCE1	KMT2A	ZNF263	ZBTB21	SUZ12	RFX3	NFYC	ELF1	GATA2	HSF1	CCAR2	ZNF276	FOSL2	CEBPB	ARNTL	RAD21	ZNF697	CREM	MTA1	RFX1	PAXIP1	BACH1	ZNF786	HHEX	HDAC2	ZEB1	HES1	RUVBL1	RFX5	ARNT	TEAD4	ATM	CHD2	HDAC1	FOXK1	RFXAP	ZBTB33	TCF12	ZHX2	IKZF1	SMAD3	THRB	E2F1	RAD51	MLX	SKI	ATF1	MXD4	NFYB	BRD4	ZNF12	U2AF2	ZNF3	HNRNPLL	TARDBP	ONECUT2	TBL1XR1	NR5A1	SMAD4	SMARCC1	TRIM22	NR2C2	TFAP4	DLX6	SMARCC2	PPARGC1A	PTBP1	ZNF766	PBX2	STAG1	ZNF44	ZNF883	ARID2	TP53	SP1	SRF	SATB1	NFAT5	TBX3	CUX1	ZNF264	ZFP64	PHB2	NBN	NFYA	MYNN	ZNF501	U2AF1	ZNF256	HBP1	MYC	SRSF4	MYBL2	ZGPAT	TSC22D4	NFIA	ETV4	ARID1A	NR3C1	ZNF800	GMEB2	MBD1	SRSF3	TCF7	HNRNPC	TFE3	ZFP37	MAX	ZBTB14	ZNF232	KDM5B	ZNF121	ZNF652	SMARCB1	HNF4A	SP2	ZNF282	INO80	KLF6	DMAP1	TCF3	CTCF	MCRS1	TAF15	ARID4A	ZNF572	HMGXB4	ZNF217	SOX13	ATF4	TGIF2	TFnum
chr1:898510	chr1	898297	898723	898595	13.838	36.3	8.903	Exon (uc001aca.2/339451, exon 7 of 12)	339451	uc010nyb.1	776	6_TxWk	2.65255496101181	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr1:902372	chr1	902246	902498	902419	9.195	12	8.903	Intron (uc001acd.3/84069, intron 2 of 15)	84069	uc001acf.3	496	1_TssA	21.8282455925939	HepG2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	104
chr1:907121	chr1	906944	907299	907117	12.575	6.9	8.903	Intron (uc001acd.3/84069, intron 8 of 15)	84808	uc001acg.2	4899	17_ReprPCWk	2.41494123887313	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr1:911023	chr1	910925	911122	911058	15.787	17.5	8.903	Exon (uc001acg.2/84808, exon 2 of 2)	84808	uc001acg.2	997	11_EnhWk	3.96735083523508	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
chr1:931299	chr1	931098	931501	931337	31.185	23.6	8.903	Distal Intergenic	57801	uc001aci.2	4252	4_TssFlnkD	13.4318879563208	HepG2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	105
chr1:935933	chr1	935466	936401	935836	82.347	23	8.903	Promoter	57801	uc010nyc.1	-382	1_TssA	27.7090326387662	HepG2	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	101
chr1:937316	chr1	937197	937436	937336	19.452	15.6	8.903	Distal Intergenic	57801	uc010nyc.1	-1765	1_TssA	27.1821154065905	HepG2	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	144
chr1:940752	chr1	940521	940983	940713	25.833	10.9	8.903	Distal Intergenic	57801	uc010nyc.1	-5201	3_TssFlnkU	20.4445649239643	HepG2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	101
chr1:941373	chr1	941234	941512	941370	11.026	16.1	8.903	Distal Intergenic	57801	uc010nyc.1	-5822	1_TssA	9.7565396357476	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	19
chr1:941922	chr1	941601	942243	941851	51.581	10.3	8.903	Distal Intergenic	57801	uc010nyc.1	-6371	1_TssA	24.613481003595	HepG2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	1	141
chr1:948979	chr1	948747	949211	949146	15.236	3.6	8.903	Intron (uc001acj.4/9636, intron 1 of 1)	9636	uc001acj.4	133	1_TssA	23.2907506821776	HepG2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	94
chr1:954962	chr1	954618	955306	955012	72.008	22.7	8.903	Promoter	375790	uc001ack.2	-540	2_TssFlnk	13.0481682839323	HepG2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	55
chr1:955558	chr1	955408	955709	955446	11.8	22.3	8.903	Exon (uc001ack.2/375790, exon 1 of 36)	375790	uc001ack.2	56	1_TssA	11.5093619901473	HepG2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	63
chr1:959782	chr1	959498	960066	959841	14.855	13	8.903	Intron (uc001ack.2/375790, intron 2 of 35)	375790	uc001ack.2	4280	4_TssFlnkD	3.55111556467515	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
chr1:960525	chr1	960146	960905	960496	38.41	36.9	8.903	Intron (uc001ack.2/375790, intron 2 of 35)	375790	uc001ack.2	5023	11_EnhWk	4.10412792317025	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
chr1:963412	chr1	963345	963479	963385	14.422	5.9	8.903	Intron (uc001ack.2/375790, intron 2 of 35)	375790	uc001ack.2	7910	6_TxWk	1.98076055973602	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6
chr1:971578	chr1	971356	971800	971546	15.104	31.7	8.903	Intron (uc001ack.2/375790, intron 3 of 35)	375790	uc001ack.2	16076	6_TxWk	2.72533169176039	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:972381	chr1	972162	972600	972335	12.769	4.8	8.903	Intron (uc001ack.2/375790, intron 3 of 35)	375790	uc001ack.2	16879	11_EnhWk	3.31575069403992	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
